typeID,groupID,typeName,volume,iconID
"41115","53","Modal Enduring Dual Giga Beam Laser","4000.0000000000","2837"
"41116","53","Anode Scoped Dual Giga Beam Laser","4000.0000000000","2837"
"41117","53","Afocal Precise Dual Giga Beam Laser","4000.0000000000","2837"
"41118","53","Dark Blood Dual Giga Beam Laser","4000.0000000000","2837"
"41119","53","True Sansha Dual Giga Beam Laser","4000.0000000000","2837"
"41120","133","Modulated Compact Dual Giga Beam Laser Blueprint","0.0100000000","2837"
"41121","133","Modal Enduring Dual Giga Beam Laser Blueprint","0.0100000000","2837"
"41122","133","Anode Scoped Dual Giga Beam Laser Blueprint","0.0100000000","2837"
"41123","133","Afocal Precise Dual Giga Beam Laser Blueprint","0.0100000000","2837"
"41124","133","Dark Blood Dual Giga Beam Laser Blueprint","0.0100000000","2837"
"41125","133","True Sansha Dual Giga Beam Laser Blueprint","0.0100000000","2837"
"41126","74","Regulated Compact Ion Siege Blaster","4000.0000000000","2836"
"41127","74","Modal Enduring Ion Siege Blaster","4000.0000000000","2836"
"41128","74","Anode Scoped Ion Siege Blaster","4000.0000000000","2836"
"41129","74","Limited Precise Ion Siege Blaster","4000.0000000000","2836"
"41130","74","Shadow Serpentis Ion Siege Blaster","4000.0000000000","2836"
"41132","154","Regulated Compact Ion Siege Blaster Blueprint","0.0100000000","2836"
"41133","154","Modal Enduring Ion Siege Blaster Blueprint","0.0100000000","2836"
"41134","154","Anode Scoped Ion Siege Blaster Blueprint","0.0100000000","2836"
"41135","154","Limited Precise Ion Siege Blaster Blueprint","0.0100000000","2836"
"41136","154","Ion Siege Blaster II Blueprint","0.0100000000","2836"
"41137","154","Shadow Serpentis Ion Siege Blaster Blueprint","0.0100000000","2836"
"41138","74","Carbide Compact Dual 1000mm Railgun","4000.0000000000","2840"
"41139","74","Compressed Enduring Dual 1000mm Railgun","4000.0000000000","2840"
"41140","74","Scout Scoped Dual 1000mm Railgun","4000.0000000000","2840"
"41141","74","Prototype Precise Dual 1000mm Railgun","4000.0000000000","2840"
"41142","74","Shadow Serpentis Dual 1000mm Railgun","4000.0000000000","2840"
"41143","154","Carbide Compact Dual 1000mm Railgun Blueprint","0.0100000000","2840"
"41144","154","Compressed Enduring Dual 1000mm Railgun Blueprint","0.0100000000","2840"
"41145","154","Dual 1000mm Railgun II Blueprint","0.0100000000","2840"
"41146","154","Scout Scoped Dual 1000mm Railgun Blueprint","0.0100000000","2840"
"41147","154","Shadow Serpentis Dual 1000mm Railgun Blueprint","0.0100000000","2840"
"41148","154","Prototype Precise Dual 1000mm Railgun Blueprint","0.0100000000","2840"
"41150","55","Carbine Compact Hexa 2500mm Repeating Cannon","4000.0000000000","2838"
"41151","55","Gallium Ample Hexa 2500mm Repeating Cannon","4000.0000000000","2838"
"41152","55","Scout Scoped Hexa 2500mm Repeating Cannon","4000.0000000000","2838"
"41153","55","Prototype Precise Hexa 2500mm Repeating Cannon","4000.0000000000","2838"
"41154","55","Domination Hexa 2500mm Repeating Cannon","4000.0000000000","2838"
"41155","910","ECCM Script","1.0000000000","21593"
"41156","55","Carbide Compact Quad 3500mm Siege Artillery","4000.0000000000","2842"
"41157","55","Gallium Ample Quad 3500mm Siege Artillery","4000.0000000000","2842"
"41158","55","Scout Scoped Quad 3500mm Siege Artillery","4000.0000000000","2842"
"41159","55","Prototype Precise Quad 3500mm Siege Artillery","4000.0000000000","2842"
"41160","55","Domination Quad 3500mm Siege Artillery","4000.0000000000","2842"
"41161","135","Carbine Compact Hexa 2500mm Repeating Cannon Blueprint","0.0100000000","2838"
"41162","135","Gallium Ample Hexa 2500mm Repeating Cannon Blueprint","0.0100000000","2838"
"41163","135","Scout Scoped Hexa 2500mm Repeating Cannon Blueprint","0.0100000000","2838"
"41165","135","Prototype Precise Hexa 2500mm Repeating Cannon Blueprint","0.0100000000","2838"
"41166","135","Hexa 2500mm Repeating Cannon II Blueprint","0.0100000000","2838"
"41167","135","Domination Hexa 2500mm Repeating Cannon Blueprint","0.0100000000","2838"
"41168","135","Carbide Compact Quad 3500mm Siege Artillery Blueprint","0.0100000000","2842"
"41169","135","Gallium Ample Quad 3500mm Siege Artillery Blueprint","0.0100000000","2842"
"41170","135","Scout Scoped Quad 3500mm Siege Artillery Blueprint","0.0100000000","2842"
"41171","135","Prototype Precise Quad 3500mm Siege Artillery Blueprint","0.0100000000","2842"
"41172","135","Quad 3500mm Siege Artillery II Blueprint","0.0100000000","2842"
"41173","135","Domination Quad 3500mm Siege Artillery Blueprint","0.0100000000","2842"
"41174","1674","Dread Guristas XL Cruise Missile Launcher","4000.0000000000","3955"
"41175","1674","Arbalest Compact XL Cruise Missile Launcher","4000.0000000000","3955"
"41176","1674","TE-2100 Ample XL Cruise Missile Launcher","4000.0000000000","3955"
"41177","136","Arbalest Compact XL Cruise Missile Launcher Blueprint","0.0100000000","3955"
"41178","136","TE-2100 Ample XL Cruise Missile Launcher Blueprint","0.0100000000","3955"
"41179","136","Dread Guristas XL Cruise Missile Launcher Blueprint","0.0100000000","3955"
"41180","524","Arbalest Compact XL Torpedo Launcher","4000.0000000000","2839"
"41181","524","TE-2100 Ample XL Torpedo Launcher","4000.0000000000","2839"
"41182","524","Dread Guristas XL Torpedo Launcher","4000.0000000000","2839"
"41183","136","Arbalest Compact XL Torpedo Launcher Blueprint","0.0100000000","2839"
"41184","136","TE-2100 Ample XL Torpedo Launcher Blueprint","0.0100000000","2839"
"41185","136","Dread Guristas XL Torpedo Launcher Blueprint","0.0100000000","2839"
"41186","133","Dual Giga Beam Laser II Blueprint","0.0100000000","2837"
"41187","136","XL Cruise Missile Launcher II Blueprint","0.0100000000","2839"
"41190","136","XL Torpedo Launcher II Blueprint","0.0100000000","2839"
"41191","212","Sentient Sensor Booster","5.0000000000","74"
"41192","212","Unit D-34343's Modified Sensor Booster","5.0000000000","74"
"41193","212","Unit F-435454's Modified Sensor Booster","5.0000000000","74"
"41194","212","Unit P-343554's Modified Sensor Booster","5.0000000000","74"
"41195","212","Unit W-634's Modified Sensor Booster","5.0000000000","74"
"41196","210","Sentient Signal Amplifier","5.0000000000","104"
"41197","210","Syndicate Signal Amplifier","5.0000000000","104"
"41198","290","Sentient Remote Sensor Booster","25.0000000000","74"
"41199","290","Shadow Serpentis Remote Sensor Booster","25.0000000000","74"
"41200","60","Shadow Serpentis Damage Control","5.0000000000","77"
"41201","60","Syndicate Damage Control","5.0000000000","77"
"41202","60","Sentient Damage Control","5.0000000000","77"
"41203","60","Brynn's Modified Damage Control","5.0000000000","77"
"41204","60","Unit D-34343's Modified Damage Control","5.0000000000","77"
"41205","60","Tuvan's Modified Damage Control","5.0000000000","77"
"41206","60","Unit F-435454's Modified Damage Control","5.0000000000","77"
"41207","60","Setele's Modified Damage Control","5.0000000000","77"
"41208","60","Unit P-343554's Modified Damage Control","5.0000000000","77"
"41210","60","Cormack's Modified Damage Control","5.0000000000","77"
"41211","60","Unit W-634's Modified Damage Control","5.0000000000","77"
"41212","61","Republic Fleet Small Cap Battery","5.0000000000","89"
"41213","61","Domination Small Cap Battery","5.0000000000","89"
"41214","61","Thukker Small Cap Battery","5.0000000000","89"
"41215","61","Republic Fleet Medium Cap Battery","10.0000000000","89"
"41216","61","Domination Medium Cap Battery","10.0000000000","89"
"41217","61","Thukker Medium Cap Battery","10.0000000000","89"
"41218","61","Republic Fleet Large Cap Battery","15.0000000000","89"
"41219","61","Domination Large Cap Battery","15.0000000000","89"
"41220","61","Thukker Large Cap Battery","15.0000000000","89"
"41221","145","Heavy Stasis Grappler I Blueprint","0.0100000000","21581"
"41222","145","Heavy Stasis Grappler II Blueprint","0.0100000000","21581"
"41223","1673","Arbalest Compact Rapid Torpedo Launcher","4000.0000000000","2839"
"41224","1673","TE-2100 Ample Rapid Torpedo Launcher","4000.0000000000","2839"
"41225","136","Rapid Torpedo Launcher I Blueprint","0.0100000000","2839"
"41226","136","Arbalest Compact Rapid Torpedo Launcher Blueprint","0.0100000000","2839"
"41227","136","TE-2100 Ample Rapid Torpedo Launcher Blueprint","0.0100000000","2839"
"41228","136","Rapid Torpedo Launcher II Blueprint","0.0100000000","2839"
"41229","136","Dread Guristas Rapid Torpedo Launcher Blueprint","0.0100000000","2839"
"41230","912","ECCM Script Blueprint","0.0100000000","21593"
"41233","1704","Modular Effect Beacon","0E-10","None"
"41235","1704","Unlit Modular Effect Beacon","0E-10","None"
"41236","46","10000MN Afterburner I","4000.0000000000","96"
"41237","46","10000MN Y-S8 Compact Afterburner","4000.0000000000","96"
"41238","46","10000MN Monopropellant Enduring Afterburner","4000.0000000000","96"
"41239","46","10000MN Afterburner II","4000.0000000000","96"
"41240","46","Domination 10000MN Afterburner","4000.0000000000","96"
"41241","46","Shadow Serpentis 10000MN Afterburner","4000.0000000000","96"
"41242","126","10000MN Afterburner I Blueprint","0.0100000000","96"
"41243","126","10000MN Y-S8 Compact Afterburner Blueprint","0.0100000000","96"
"41244","126","10000MN Monopropellant Enduring Afterburner Blueprint","0.0100000000","96"
"41245","126","10000MN Afterburner II Blueprint","0.0100000000","96"
"41246","126","Domination 10000MN Afterburner Blueprint","0.0100000000","96"
"41248","126","Shadow Serpentis 10000MN Afterburner Blueprint","0.0100000000","96"
"41249","46","50000MN Microwarpdrive I","4000.0000000000","10149"
"41250","46","50000MN Y-T8 Compact Microwarpdrive","4000.0000000000","10149"
"41251","46","50000MN Quad LiF Restrained Microwarpdrive","4000.0000000000","10149"
"41252","46","50000MN Cold-Gas Enduring Microwarpdrive","4000.0000000000","10149"
"41253","46","50000MN Microwarpdrive II","4000.0000000000","10149"
"41254","46","Domination 50000MN Microwarpdrive","4000.0000000000","10149"
"41255","46","Shadow Serpentis 50000MN Microwarpdrive","4000.0000000000","10149"
"41256","126","50000MN Microwarpdrive I Blueprint","0.0100000000","10149"
"41257","126","50000MN Y-T8 Compact Microwarpdrive Blueprint","0.0100000000","10149"
"41258","126","50000MN Quad LiF Restrained Microwarpdrive Blueprint","0.0100000000","10149"
"41260","126","Shadow Serpentis 50000MN Microwarpdrive Blueprint","0.0100000000","10149"
"41261","126","50000MN Microwarpdrive II Blueprint","0.0100000000","10149"
"41262","126","Domination 50000MN Microwarpdrive Blueprint","0.0100000000","10149"
"41263","1676","Ample Electronics","0.0010000000","2890"
"41264","1676","Ample Compounds","0.0010000000","2887"
"41265","1676","Ample Conductors","0.0010000000","2888"
"41266","1676","Compact Electronics","0.0010000000","2890"
"41267","1676","Compact Compounds","0.0010000000","2887"
"41268","1676","Compact Conductors","0.0010000000","2888"
"41269","1676","Enduring Electronics","0.0010000000","2890"
"41270","1677","Scourge Javelin XL Torpedo","0.3000000000","1346"
"41271","1677","Scourge Rage XL Torpedo","0.3000000000","1346"
"41272","1677","Nova Javelin XL Torpedo","0.3000000000","1348"
"41273","1677","Nova Rage XL Torpedo","0.3000000000","1348"
"41274","1677","Mjolnir Javelin XL Torpedo","0.3000000000","1349"
"41275","1677","Mjolnir Rage XL Torpedo","0.3000000000","1349"
"41276","1677","Inferno Javelin XL Torpedo","0.3000000000","1347"
"41277","1677","Inferno Rage XL Torpedo","0.3000000000","1347"
"41278","166","Scourge Javelin XL Torpedo Blueprint","0.0100000000","1346"
"41279","166","Scourge Rage XL Torpedo Blueprint","0.0100000000","1346"
"41280","166","Nova Javelin XL Torpedo Blueprint","0.0100000000","1348"
"41281","166","Nova Rage XL Torpedo Blueprint","0.0100000000","1348"
"41282","166","Mjolnir Javelin XL Torpedo Blueprint","0.0100000000","1349"
"41283","166","Mjolnir Rage XL Torpedo Blueprint","0.0100000000","1349"
"41284","166","Inferno Javelin XL Torpedo Blueprint","0.0100000000","1347"
"41285","166","Inferno Rage XL Torpedo Blueprint","0.0100000000","1347"
"41286","1678","Inferno Precision XL Cruise Missile","0.3000000000","184"
"41287","1678","Inferno Fury XL Cruise Missile","0.3000000000","184"
"41288","166","Inferno Precision XL Cruise Missile Blueprint","0.0100000000","184"
"41289","166","Inferno Fury XL Cruise Missile Blueprint","0.0100000000","184"
"41290","1678","Scourge Precision XL Cruise Missile","0.3000000000","183"
"41291","1678","Scourge Fury XL Cruise Missile","0.3000000000","183"
"41292","166","Scourge Precision XL Cruise Missile Blueprint","0.0100000000","183"
"41293","166","Scourge Fury XL Cruise Missile Blueprint","0.0100000000","183"
"41294","1678","Nova Fury XL Cruise Missile","0.3000000000","185"
"41295","1678","Nova Precision XL Cruise Missile","0.3000000000","185"
"41296","166","Nova Fury XL Cruise Missile Blueprint","0.0100000000","185"
"41297","166","Nova Precision XL Cruise Missile Blueprint","0.0100000000","185"
"41298","1678","Mjolnir Precision XL Cruise Missile","0.3000000000","182"
"41299","1678","Mjolnir Fury XL Cruise Missile","0.3000000000","182"
"41300","166","Mjolnir Precision XL Cruise Missile Blueprint","0.0100000000","182"
"41301","166","Mjolnir Fury XL Cruise Missile Blueprint","0.0100000000","182"
"41302","1676","Enduring Compounds","0.0010000000","2887"
"41303","1676","Enduring Conductors","0.0010000000","2888"
"41304","1676","Precise Electronics","0.0010000000","2890"
"41305","1676","Precise Compounds","0.0010000000","2887"
"41306","1676","Precise Conductors","0.0010000000","2888"
"41307","1676","Restrained Electronics","0.0010000000","2890"
"41308","1676","Restrained Compounds","0.0010000000","2887"
"41309","1676","Restrained Conductors","0.0010000000","2888"
"41310","1676","Scoped Electronics","0.0010000000","2890"
"41311","1676","Scoped Compounds","0.0010000000","2887"
"41312","1676","Scoped Conductors","0.0010000000","2888"
"41313","126","50000MN Cold-Gas Enduring Microwarpdrive Blueprint","0.0100000000","10149"
"41314","372","Hail XL","0.1250000000","2828"
"41315","725","Hail XL Blueprint","0.0100000000","2828"
"41316","372","Barrage XL","0.1250000000","2831"
"41317","725","Barrage XL Blueprint","0.0100000000","2831"
"41318","376","Tremor XL","0.1250000000","2827"
"41319","725","Tremor XL Blueprint","0.0100000000","2827"
"41320","376","Quake XL","0.1250000000","2834"
"41321","725","Quake XL Blueprint","0.0100000000","2834"
"41322","377","Void XL","0.1250000000","2843"
"41323","722","Void XL Blueprint","0.0100000000","2843"
"41324","377","Null XL","0.1250000000","2848"
"41325","722","Null XL Blueprint","0.0100000000","2848"
"41326","373","Javelin XL","0.1250000000","2844"
"41327","722","Javelin XL Blueprint","0.0100000000","2844"
"41328","373","Spike XL","0.1250000000","2847"
"41329","722","Spike XL Blueprint","0.0100000000","2847"
"41330","375","Scorch XL","1.0000000000","1141"
"41331","726","Scorch XL Blueprint","0.0100000000","1141"
"41332","375","Conflagration XL","1.0000000000","1140"
"41333","726","Conflagration XL Blueprint","0.0100000000","1140"
"41334","374","Gleam XL","1.0000000000","1131"
"41335","726","Gleam XL Blueprint","0.0100000000","1131"
"41336","374","Aurora XL","1.0000000000","1145"
"41337","726","Aurora XL Blueprint","0.0100000000","1145"
"41338","961","Emergent Retainer","19100.0000000000","None"
"41339","323","Small CONCORD Billboard","1.0000000000","None"
"41340","323","Medium CONCORD Billboard","1.0000000000","None"
"41341","323","Large CONCORD Billboard","1.0000000000","None"
"41342","1704","ECM Jammer Burst","0E-10","None"
"41343","1704","Stasis Webifier Burst","0E-10","None"
"41344","1704","Energy Neutralizer Burst","0E-10","None"
"41345","1704","Target Painter Burst","0E-10","None"
"41346","1704","Tracking Disruption Burst","0E-10","None"
"41347","1704","Guidance Disruptor Burst","0E-10","None"
"41348","1704","Sensor Dampener Burst","0E-10","None"
"41349","1704","Warp Disrupt Burst","0E-10","None"
"41350","842","Superweapon_AOEECM","4000.0000000000","3299"
"41351","1145","Cyclops II Blueprint","0.0100000000","None"
"41352","1145","Malleus II Blueprint","0.0100000000","None"
"41353","1145","Mantis II Blueprint","0.0100000000","None"
"41354","1145","Tyrfing II Blueprint","0.0100000000","None"
"41355","1145","Ametat I Blueprint","0.0100000000","None"
"41356","1145","Ametat II Blueprint","0.0100000000","None"
"41361","1145","Termite I Blueprint","0.0100000000","None"
"41362","1145","Termite II Blueprint","0.0100000000","None"
"41363","1145","Antaeus I Blueprint","0.0100000000","None"
"41364","1145","Antaeus II Blueprint","0.0100000000","None"
"41365","1145","Gungnir I Blueprint","0.0100000000","None"
"41366","1145","Gungnir II Blueprint","0.0100000000","None"
"41367","1679","Cenobite I Blueprint","0.0100000000","None"
"41368","1679","Cenobite II Blueprint","0.0100000000","None"
"41369","1679","Scarab I Blueprint","0.0100000000","None"
"41370","1679","Scarab II Blueprint","0.0100000000","None"
"41371","1679","Siren I Blueprint","0.0100000000","None"
"41372","1679","Siren II Blueprint","0.0100000000","None"
"41373","1679","Dromi I Blueprint","0.0100000000","None"
"41374","1679","Dromi II Blueprint","0.0100000000","None"
"41375","1146","Templar II Blueprint","0.0100000000","None"
"41376","1146","Equite I Blueprint","0.0100000000","None"
"41377","1146","Equite II Blueprint","0.0100000000","None"
"41378","1146","Dragonfly II Blueprint","0.0100000000","None"
"41379","1146","Locust I Blueprint","0.0100000000","None"
"41380","1146","Locust II Blueprint","0.0100000000","None"
"41381","1146","Firbolg II Blueprint","0.0100000000","None"
"41382","1146","Satyr I Blueprint","0.0100000000","None"
"41383","1146","Satyr II Blueprint","0.0100000000","None"
"41384","1146","Einherji II Blueprint","0.0100000000","None"
"41385","1146","Gram I Blueprint","0.0100000000","None"
"41386","1146","Gram II Blueprint","0.0100000000","None"
"41388","1703","Sensor Dampening Burst Projector Blueprint","0.0100000000","21607"
"41389","1703","Superweapon_AOEGuide Blueprint","0.0100000000","21606"
"41390","1703","Energy Neutralization Burst Projector Blueprint","0.0100000000","21605"
"41391","1703","Target Illumination Burst Projector Blueprint","0.0100000000","21609"
"41392","1703","Weapon Disruption Burst Projector Blueprint","0.0100000000","21610"
"41393","1703","Stasis Webification Burst Projector Blueprint","0.0100000000","21608"
"41394","1703","Warp Disruption Burst Projector Blueprint","0.0100000000","21611"
"41395","651","Superweapon_AOEECM Blueprint","0.0100000000","3299"
"41396","1681","Domination Dreadnought","15500000.0000000000","None"
"41397","1683","Dark Blood Dreadnought","18500000.0000000000","None"
"41398","1685","Dread Guristas Dreadnought","16250000.0000000000","None"
"41399","1687","True Sansha's Dreadnought","18500000.0000000000","None"
"41400","1689","Shadow Serpentis Dreadnought","17550000.0000000000","None"
"41401","1691","Sentient Infested Carrier","13095000.0000000000","None"
"41402","548","Phobetor Warp Disrupt Probe","5.0000000000","1721"
"41403","255","Capital Autocannon Specialization","0.0100000000","33"
"41404","255","Capital Artillery Specialization","0.0100000000","33"
"41405","255","Capital Blaster Specialization","0.0100000000","33"
"41406","255","Capital Railgun Specialization","0.0100000000","33"
"41407","255","Capital Pulse Laser Specialization","0.0100000000","33"
"41408","255","Capital Beam Laser Specialization","0.0100000000","33"
"41409","256","XL Torpedo Specialization","0.0100000000","33"
"41410","256","XL Cruise Missile Specialization","0.0100000000","33"
"41411","1706","Networked Sensor Array","4000.0000000000","104"
"41412","223","Networked Sensor Array Blueprint","0.0100000000","104"
"41413","408","Hermes Compact Fighter Support Unit Blueprint","0.0100000000","2987"
"41414","407","Hermes Compact Fighter Support Unit","4000.0000000000","2987"
"41415","407","Fighter Support Unit II","4000.0000000000","2987"
"41416","408","Fighter Support Unit II Blueprint","0.0100000000","2987"
"41417","407","Sentient Fighter Support Unit","2000.0000000000","2987"
"41418","408","Sentient Fighter Support Unit Blueprint","0.0100000000","2987"
"41419","1950","Scorpion Valkyrie SKIN","0.0100000000","None"
"41420","1950","Merlin Valkyrie SKIN","0.0100000000","None"
"41421","1950","Moa Valkyrie SKIN","0.0100000000","None"
"41422","1693","OLD M-Set LNS Materials Reclamation I","10.0000000000","21602"
"41423","1693","OLD M-Set LNS Materials Reclamation II","10.0000000000","21602"
"41424","1694","OLD M-Set I1 Materials Reclamation I","10.0000000000","21602"
"41425","1694","OLD M-Set I1 Materials Reclamation II","10.0000000000","21602"
"41426","1695","OLD M-Set I2 Materials Reclamation I","10.0000000000","21602"
"41427","1695","OLD M-Set I2 Materials Reclamation II","10.0000000000","21602"
"41428","1696","OLD L-Set Ice Grading Processor I","20.0000000000","21602"
"41429","1696","OLD L-Set Ice Grading Processor II","20.0000000000","21602"
"41430","1709","OLD M-Set LNS Materials Reclamation II Blueprint","0.0100000000","21602"
"41431","1709","OLD M-Set I1 Materials Reclamation I Blueprint","0.0100000000","21602"
"41432","1709","OLD M-Set I1 Materials Reclamation II Blueprint","0.0100000000","21602"
"41433","1709","OLD M-Set I2 Materials Reclamation I Blueprint","0.0100000000","21602"
"41434","1709","OLD M-Set I2 Materials Reclamation II Blueprint","0.0100000000","21602"
"41435","1709","OLD L-Set Ice Grading Processor I Blueprint","0.0100000000","21602"
"41436","1709","OLD L-Set Ice Grading Processor II Blueprint","0.0100000000","21602"
"41437","1709","OLD M-Set LNS Materials Reclamation I Blueprint","0.0100000000","21602"
"41438","651","Gravitational Transportation Field Oscillator Blueprint","0.0100000000","2934"
"41439","588","'Iron Pike' Kinetic Lance","8000.0000000000","2934"
"41440","588","'Phalarica' Thermal Lance","8000.0000000000","2934"
"41441","588","'Geiravor' Explosive Lance","8000.0000000000","2934"
"41442","588","'Cold Wind' Kinetic Reaper","8000.0000000000","2934"
"41443","588","'Guillotine' Thermal Reaper","8000.0000000000","2934"
"41444","588","'Jormungandr' Explosive Reaper","8000.0000000000","2934"
"41445","651","'Holy Destiny' Electromagnetic Lance Blueprint","0.0100000000","2934"
"41446","651","'Iron Pike' Kinetic Lance Blueprint","0.0100000000","2934"
"41447","651","'Phalarica' Thermal Lance Blueprint","0.0100000000","2934"
"41448","651","'Geiravor' Explosive Lance Blueprint","0.0100000000","2934"
"41449","651","'Cold Wind' Kinetic Reaper Blueprint","0.0100000000","2934"
"41450","651","'Guillotine' Thermal Reaper Blueprint","0.0100000000","2934"
"41451","651","'Jormungandr' Explosive Reaper Blueprint","0.0100000000","2934"
"41452","651","'Divine Harvest' Electromagnetic Reaper Blueprint","0.0100000000","2934"
"41456","329","CONCORD 25000mm Steel Plates","4000.0000000000","79"
"41457","329","Dark Blood 25000mm Steel Plates","4000.0000000000","79"
"41458","329","Shadow Serpentis 25000mm Steel Plates","4000.0000000000","79"
"41459","38","CONCORD Capital Shield Extender","4000.0000000000","1044"
"41460","38","True Sansha Capital Shield Extender","4000.0000000000","1044"
"41461","38","Dread Guristas Capital Shield Extender","4000.0000000000","1044"
"41462","38","Domination Capital Shield Extender","4000.0000000000","1044"
"41463","325","Capital I-ax Enduring Remote Armor Repairer","4000.0000000000","21426"
"41464","325","Capital Coaxial Compact Remote Armor Repairer","4000.0000000000","21426"
"41465","325","Capital Solace Scoped Remote Armor Repairer","4000.0000000000","21426"
"41466","325","Capital Remote Armor Repairer II","4000.0000000000","21426"
"41467","325","Dark Blood Capital Remote Armor Repairer","4000.0000000000","21426"
"41468","325","Shadow Serpentis Capital Remote Armor Repairer","4000.0000000000","21426"
"41469","41","Capital Asymmetric Enduring Remote Shield Booster","4000.0000000000","86"
"41470","41","Capital Murky Compact Remote Shield Booster","4000.0000000000","86"
"41471","41","Capital S95a Scoped Remote Shield Booster","4000.0000000000","86"
"41472","41","True Sansha Capital Remote Shield Booster","4000.0000000000","86"
"41473","41","Dread Guristas Capital Remote Shield Booster","4000.0000000000","86"
"41474","41","Domination Capital Remote Shield Booster","4000.0000000000","86"
"41475","585","Capital Remote Hull Repairer II","4000.0000000000","21428"
"41476","1698","Small Ancillary Remote Armor Repairer","5.0000000000","21426"
"41477","1698","Medium Ancillary Remote Armor Repairer","10.0000000000","21426"
"41478","1698","Large Ancillary Remote Armor Repairer","25.0000000000","21426"
"41479","1698","Capital Ancillary Remote Armor Repairer","4000.0000000000","21426"
"41480","1697","Small Ancillary Remote Shield Booster","5.0000000000","86"
"41481","1697","Medium Ancillary Remote Shield Booster","10.0000000000","86"
"41482","1697","Large Ancillary Remote Shield Booster","25.0000000000","86"
"41483","1697","Capital Ancillary Remote Shield Booster","4000.0000000000","86"
"41484","61","Capital Cap Battery I","4000.0000000000","89"
"41485","61","Capital Compact Pb-Acid Cap Battery","4000.0000000000","89"
"41486","61","Capital Cap Battery II","4000.0000000000","89"
"41487","61","Domination Capital Cap Battery","4000.0000000000","89"
"41488","61","Dark Blood Capital Cap Battery","4000.0000000000","89"
"41489","87","Cap Booster 3200","128.0000000000","1033"
"41490","87","Navy Cap Booster 3200","96.0000000000","1033"
"41491","76","Capital Capacitor Booster I","4000.0000000000","1031"
"41492","76","Capital F-RX Compact Capacitor Booster","4000.0000000000","1031"
"41493","76","Capital Capacitor Booster II","4000.0000000000","1031"
"41494","76","Dark Blood Capital Capacitor Booster","4000.0000000000","1031"
"41495","76","True Sansha Capital Capacitor Booster","4000.0000000000","1031"
"41496","1194","Test item","0.0100000000","1143"
"41498","62","Capital I-a Enduring Armor Repairer","4000.0000000000","80"
"41499","62","Capital ACM Compact Armor Repairer","4000.0000000000","80"
"41500","62","Capital Armor Repairer II","4000.0000000000","80"
"41501","62","Dark Blood Capital Armor Repairer","4000.0000000000","80"
"41502","62","Shadow Serpentis Capital Armor Repairer","4000.0000000000","80"
"41503","1199","Capital Ancillary Armor Repairer","4000.0000000000","80"
"41504","1156","Capital Ancillary Shield Booster","4000.0000000000","10935"
"41505","40","Capital C-5L Compact Shield Booster","4000.0000000000","84"
"41506","40","Capital Clarity Ward Enduring Shield Booster","4000.0000000000","84"
"41507","40","Capital Shield Booster II","4000.0000000000","84"
"41508","40","True Sansha Capital Shield Booster","4000.0000000000","84"
"41509","40","Dread Guristas Capital Shield Booster","4000.0000000000","84"
"41510","40","Domination Capital Shield Booster","4000.0000000000","84"
"41511","63","Capital Hull Repairer I","4000.0000000000","21378"
"41512","63","Capital I-b Enduring Hull Repairer","4000.0000000000","21378"
"41513","63","Capital IEF Compact Hull Repairer","4000.0000000000","21378"
"41514","63","Capital Hull Repairer II","4000.0000000000","21378"
"41515","1699","Capital Flex Armor Hardener I","4000.0000000000","10933"
"41516","1700","Capital Flex Shield Hardener I","4000.0000000000","81"
"41517","1701","Armor EM Resistance Script","1.0000000000","20944"
"41518","1701","Armor Thermal Resistance Script","1.0000000000","20946"
"41519","1701","Armor Kinetic Resistance Script","1.0000000000","20945"
"41520","1701","Armor Explosive Resistance Script","1.0000000000","20943"
"41521","1702","Shield EM Resistance Script","1.0000000000","20948"
"41522","1702","Shield Thermal Resistance Script","1.0000000000","20950"
"41523","1702","Shield Kinetic Resistance Script","1.0000000000","20949"
"41524","1702","Shield Explosive Resistance Script","1.0000000000","20947"
"41525","1699","Capital Flex Armor Hardener II","4000.0000000000","10933"
"41526","1699","Dark Blood Capital Flex Armor Hardener","4000.0000000000","10933"
"41527","1699","Shadow Serpentis Capital Flex Armor Hardener","4000.0000000000","10933"
"41528","1700","Capital Flex Shield Hardener II","4000.0000000000","81"
"41529","1700","True Sansha Capital Flex Shield Hardener","4000.0000000000","81"
"41530","1700","Dread Guristas Capital Flex Shield Hardener","4000.0000000000","81"
"41531","1700","Domination Capital Flex Shield Hardener","4000.0000000000","81"
"41532","651","Bosonic Field Generator Blueprint","0.0100000000","2934"
"41533","538","Ligature Integrated Analyzer","5.0000000000","21618"
"41534","538","Zeugma Integrated Analyzer","5.0000000000","21618"
"41535","917","Ligature Integrated Analyzer Blueprint","0.0100000000","21618"
"41536","917","Zeugma Integrated Analyzer Blueprint","0.0100000000","21618"
"41537","255","Doomsday Rapid Firing","0.0100000000","33"
"41540","1704","Gravitational Transportation Field Beacon","0E-10","None"
"41548","90","Micro Concussion Bomb","10.0000000000","3280"
"41549","90","Micro Electron Bomb","10.0000000000","3278"
"41550","90","Micro Scorch Bomb","10.0000000000","3281"
"41551","90","Micro Shrapnel Bomb","10.0000000000","3279"
"41565","67","Capital Radiative Scoped Remote Capacitor Transmitter","4000.0000000000","1035"
